9.543868206948535,-0.7945666896202205,2.13568578625762,9.574494175352545,-0.5885959534028203,2.0797057020232983,-0.43695652173913047,1.2343434343434343,-0.3932135728542915,1.2649314628255524,0.48910991424649064,1.6755636131283984
9.555682546619723,-0.7477209676090544,2.220609736272034,9.692213366033108,-0.5885959534028203,2.118945432250153,-0.4391304347826087,1.2181818181818183,-0.41516966067864275,1.6529412469983513,0.1008924917103256,0.9568546179482675
9.458150824675815,-0.7457512207751543,2.219654116520934,9.53525444512569,-0.5493562231759657,2.118945432250153,-0.44130434782608696,1.2141414141414142,-0.40918163672654695,0.930390292182847,0.8923316154680881,0.05153259897931222
9.48155974907051,-0.7959583828420785,2.267578905228549,9.574494175352545,-0.6670754138565297,2.1974248927038627,-0.43695652173913047,1.2282828282828282,-0.3732534930139721,0.8605053379503195,1.8058713084553994,-0.17590543360764008
9.591888451895118,-0.7491749276698703,2.2571018340374325,9.613733905579398,-0.6670754138565297,2.158185162477008,-0.4326086956521739,1.2303030303030302,-0.3872255489021957,2.3526519177296894,2.0113852000422967,-0.05394477012786724
9.544103073353122,-0.7343307629171013,2.1724350725019503,9.574494175352545,-0.510116492949111,2.0797057020232983,-0.4391304347826087,1.2262626262626262,-0.42914171656686634,2.3079735548103115,2.08702387276607,0.007338515402467229
9.43450055753786,-0.7199245513887191,2.171483109459081,9.613733905579398,-0.5493562231759657,2.040465971796444,-0.43478260869565216,1.2343434343434343,-0.3872255489021957,0.6163717859610089,1.5989755557628298,0.176345787843812
9.579212142386046,-0.7857378833357342,2.2686576341567677,9.692213366033108,-0.47087676272225626,2.0797057020232983,-0.4282608695652174,1.2262626262626262,-0.3892215568862276,0.06782388866502732,1.9501719730682405,0.2274586432426273
9.541663740565799,-0.8347139536314707,2.3159851605199453,9.692213366033108,-0.745554874310239,2.1974248927038627,-0.4282608695652174,1.2181818181818183,-0.4211576846307386,1.2799528472508284,2.7226388497052,-0.5907462965333448
9.578966482083667,-0.7862147533344698,2.292746794395925,9.574494175352545,-0.7063151440833844,2.275904353157572,-0.4326086956521739,1.2323232323232323,-0.4051896207584831,1.7466978703396963,2.351626081808591,-1.1277331383992146
9.71366948027602,-0.6921164895072297,2.331179385329374,9.770692826486817,-0.5885959534028203,2.2366646229307174,-0.4260869565217391,1.208080808080808,-0.3932135728542915,1.1289680089202254,2.3342583218790307,-1.486574851191864
9.689043048267221,-0.7040527341383669,2.3428619513340587,9.809932556713672,-0.5493562231759657,2.275904353157572,-0.43043478260869567,1.2222222222222223,-0.4111776447105789,1.425235917532503,1.904406797542443,-2.128320800239964
9.604306148424461,-0.6413779739574819,2.34264132993744,9.731453096259962,-0.510116492949111,2.2366646229307174,-0.4260869565217391,1.2343434343434343,-0.3812375249500998,1.6946700044458938,1.6478158419074496,-2.5568706544170827
9.445812782706499,-0.6142735126706407,2.365423826435298,9.53525444512569,-0.4316370324954016,2.275904353157572,-0.4217391304347826,1.2303030303030302,-0.38323353293413176,2.259587870944391,1.3380241259138759,-2.5473107076067825
9.432892971674605,-0.6632651496761168,2.388901097497093,9.45677498467198,-0.5493562231759657,2.3151440833844266,-0.4326086956521739,1.2262626262626262,-0.42315369261477054,1.5939349340898545,1.8614636084557767,-2.0995895394549673
