Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	
m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	m/(s^2)	no units	no units	ms	no units	local_flux	local_flux	no units	local_flux	no units	deg/s	no units	deg/s	no units	deg/s	no units	
-0.28880589091290365	2097.0	9.80523045852918	1266.0	-0.33857069408287327	2096.0	960.0	-0.5885959534028203	9.37829552421827	-15296.0	-832.0	-0.510116492949111	0.0	39382.0	1201.84326171875	1246.0	0.75	0.1595959595959596	-678.0	-0.6686626746506987	-426.0	-7.178389850766534	14.0	3.0450831239725438	-141.0	0.5280576627662205	426.0	
-0.2044482754215016	2089.0	9.801599450054576	1266.0	-0.24137788584403058	2089.0	640.0	-0.39239730226854685	9.45677498467198	-15424.0	-832.0	-0.510116492949111	0.0	40022.0	1221.37451171875	1247.0	0.7521739130434782	0.14343434343434344	-686.0	-0.660678642714571	-430.0	-5.887308371127369	96.0	2.9451397695560892	-137.0	-0.7320014410035554	341.0	
-0.20408626130660784	2089.0	9.83817018907531	1263.0	-0.24100855831267431	2089.0	576.0	-0.3531575720416922	9.37829552421827	-15296.0	-768.0	-0.47087676272225626	0.0	40662.0	1240.90576171875	1242.0	0.741304347826087	0.14747474747474748	-684.0	-0.6886227544910181	-416.0	-4.859116624143226	200.0	2.9818250971875573	-140.0	-2.3240324079030548	273.0	
-0.13093962862823647	2088.0	9.848644690290762	1262.0	-0.22812415420265175	2083.0	640.0	-0.39239730226854685	9.417535254445125	-15360.0	-704.0	-0.4316370324954016	0.0	41302.0	1260.43701171875	1246.0	0.75	0.16565656565656567	-675.0	-0.6487025948103793	-436.0	-4.018670795590613	315.0	2.828374503477222	-129.0	-4.081486295846376	217.0	
-0.12961440231985083	2087.0	9.994689211374327	1250.0	-0.21460226395764792	2083.0	320.0	-0.19619865113427343	9.613733905579398	-15680.0	-832.0	-0.510116492949111	0.0	41942.0	1279.96826171875	1247.0	0.7521739130434782	0.16363636363636364	-676.0	-0.6626746506986029	-429.0	-1.3466693168189063	457.0	2.0691208683367894	-85.0	-6.267902128124588	41.0	
-0.055006760504555205	2092.0	10.079735800627454	1243.0	-0.2732466855023854	2077.0	320.0	-0.19619865113427343	9.652973635806253	-15744.0	-896.0	-0.5493562231759657	0.0	42582.0	1299.49951171875	1242.0	0.741304347826087	0.16565656565656567	-675.0	-0.6746506986027945	-423.0	3.438879504715373	485.0	2.2028560033341007	-115.0	-6.741613129647915	-271.0	
-0.21191412815484698	2098.0	10.169698973610458	1236.0	-0.3462052840755642	2090.0	576.0	-0.3531575720416922	9.731453096259962	-15872.0	-832.0	-0.510116492949111	0.0	43222.0	1319.03076171875	1245.0	0.7478260869565218	0.1414141414141414	-687.0	-0.6746506986027945	-423.0	5.55021200808801	403.0	1.826111284562919	-103.0	-5.5155781657082565	-408.0	
