Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	
no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	m/(s^2)	no units	m/(s^2)	no units	no units	ms	no units	local_flux	no units	local_flux	no units	local_flux	no units	deg/s	no units	deg/s	no units	no units	deg/s	
2038.0	-0.401793901756145	1233.0	10.195656887982688	2105.0	0.3750470635972051	1216.0	-0.745554874310239	9.809932556713672	-16000.0	0.11771919068056406	192.0	0.0	1593.414306640625	52213.0	0.7717391304347826	1256.0	0.17373737373737375	-671.0	-0.5808383233532934	-470.0	-0.5049052414410201	-52.0	0.23161092669734085	13.0	-10.0	1.465125098041787	
2037.0	-0.3413214198072869	1236.0	10.1576166221914	2100.0	0.3873195785298651	832.0	-0.510116492949111	9.692213366033108	-15808.0	0.15695892090741875	256.0	0.0	1612.945556640625	52853.0	0.7804347826086957	1260.0	0.15555555555555556	-680.0	-0.56686626746507	-477.0	2.8928117524111387	11.0	0.24335187259671232	-1.0	-232.0	0.4729730231602994	
2039.0	-0.4638351115362092	1243.0	10.075223951350798	2110.0	0.36117412936200116	896.0	-0.5493562231759657	9.53525444512569	-15552.0	0.19619865113427343	320.0	0.0	1632.476806640625	53493.0	0.782608695652174	1261.0	0.1595959595959596	-678.0	-0.5988023952095809	-461.0	3.364682548708821	16.0	-0.07130608094494215	18.0	-263.0	0.39220868782089663	
2037.0	-0.4634774149804319	1238.0	10.135698313053286	2110.0	0.3858788354867525	1024.0	-0.627835683629675	9.692213366033108	-15808.0	0.19619865113427343	320.0	0.0	1652.008056640625	54133.0	0.7782608695652175	1259.0	0.1717171717171717	-672.0	-0.56686626746507	-477.0	3.1269709454056613	50.0	-0.30394201017492123	36.0	-248.0	-0.12252446230576766	
2037.0	-0.6217251203960167	1236.0	10.163279644338862	2123.0	0.38457217174545244	1216.0	-0.745554874310239	9.731453096259962	-15872.0	0.11771919068056406	192.0	0.0	1671.539306640625	54773.0	0.7760869565217391	1258.0	0.1494949494949495	-683.0	-0.594810379241517	-463.0	1.6076663846990997	77.0	0.11807751772608217	16.0	-149.0	-0.5179778045314017	
2038.0	-0.548574170158529	1237.0	10.14985052287256	2117.0	0.37312119726207993	1344.0	-0.8240343347639485	9.770692826486817	-15936.0	0.23543838136112813	384.0	0.0	1691.070556640625	55413.0	0.7804347826086957	1260.0	0.17575757575757575	-670.0	-0.5928143712574852	-464.0	-4.027181864082909	107.0	0.34860386143414096	28.0	218.0	-0.9179030863021367	
2040.0	-0.35314439459670677	1236.0	10.158578145543741	2101.0	0.3510663857022413	896.0	-0.5493562231759657	9.731453096259962	-15872.0	0.11771919068056406	192.0	0.0	1710.601806640625	56053.0	0.7760869565217391	1258.0	0.1494949494949495	-683.0	-0.6207584830339322	-450.0	-2.5416315864259245	73.0	1.0491128576097535	-27.0	122.0	-0.41564832291901077	
