Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	
m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	m/(s^2)	no units	m/(s^2)	m/(s^2)	no units	no units	no units	ms	no units	local_flux	local_flux	no units	no units	local_flux	deg/s	no units	deg/s	no units	deg/s	no units	
-0.3065937939052805	2020.0	1234.0	10.177205064819924	0.5926820163236041	2097.0	832.0	-0.510116492949111	-15680.0	9.613733905579398	0.4316370324954016	704.0	0.0	42018.0	1282.28759765625	1265.0	0.7913043478260869	0.1797979797979798	-668.0	-486.0	-0.5489021956087825	0.6478477963798299	-31.0	0.7188776193449089	-24.0	1.1342059326825895	-85.0	
-0.33207140185417117	2016.0	1239.0	10.115792529829704	0.6400058859785503	2099.0	832.0	-0.510116492949111	-15808.0	9.692213366033108	0.4316370324954016	704.0	0.0	42658.0	1301.81884765625	1263.0	0.7869565217391304	0.16363636363636364	-676.0	-458.0	-0.6047904191616768	-1.1420072257044067	51.0	1.0132774904259145	-32.0	-0.09504380606995215	31.0	
-0.33206492551549655	2019.0	1242.0	10.079937095807074	0.6035028180884577	2099.0	768.0	-0.47087676272225626	-15808.0	9.692213366033108	0.3531575720416922	576.0	0.0	43298.0	1321.35009765625	1260.0	0.7804347826086957	0.18181818181818182	-667.0	-467.0	-0.5868263473053893	0.2978863774096205	93.0	1.3733948351433096	-61.0	-0.7482260120630696	-63.0	
-0.3187679889118031	2028.0	1242.0	10.081836792447147	0.49522104948113643	2098.0	896.0	-0.5493562231759657	-15872.0	9.731453096259962	0.27467811158798283	448.0	0.0	43938.0	1340.88134765625	1268.0	0.7978260869565218	0.18181818181818182	-667.0	-472.0	-0.5768463073852296	-0.8938591701247307	28.0	0.922043975327803	-28.0	0.25228459930581004	15.0	
-0.23391473525652676	2026.0	1244.0	10.055255901288259	0.519900158648269	2091.0	768.0	-0.47087676272225626	-15744.0	9.652973635806253	0.3139178418148375	512.0	0.0	44578.0	1360.41259765625	1261.0	0.782608695652174	0.1616161616161616	-677.0	-458.0	-0.6047904191616768	-4.3070969940208546	-144.0	0.7701089733866185	-9.0	2.902386559293821	239.0	
-0.17417275787613085	2022.0	1250.0	9.979929591478133	0.5679370864083091	2086.0	576.0	-0.3531575720416922	-15616.0	9.574494175352545	0.3531575720416922	576.0	0.0	45218.0	1379.94384765625	1263.0	0.7869565217391304	0.18585858585858586	-665.0	-481.0	-0.5588822355289422	-2.9349839645089486	-200.0	0.5355939392310696	-2.0	3.7403764556146712	150.0	
-0.12516771294047355	2021.0	1247.0	10.015277022082548	0.5808288039347941	2082.0	576.0	-0.3531575720416922	-15680.0	9.613733905579398	0.3139178418148375	512.0	0.0	45858.0	1399.47509765625	1262.0	0.7847826086956522	0.1919191919191919	-662.0	-475.0	-0.5708582834331338	-0.33857452680823313	-147.0	0.07228460966405961	19.0	2.90832871104755	-20.0	
