Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	
m/(s^2)	no units	m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	ms	no units	local_flux	no units	no units	local_flux	no units	local_flux	deg/s	no units	no units	deg/s	no units	deg/s	
9.671389870741969	1917.0	-0.5470246363741431	2095.0	1269.0	1.8261834113798223	9.652973635806253	-15744.0	640.0	-0.39239730226854685	1.6088289393010422	2624.0	0.0	298.7060546875	9788.0	-0.41304347826086957	711.0	-154.0	1.2181818181818183	-543.0	-0.43512974051896214	-0.12100729355513193	222.0	-257.0	4.4195596567276105	-35.0	-2.706014261665209	
9.721246091617719	1919.0	-0.46220091541064595	2088.0	1265.0	1.803433825256046	9.849172286940528	-16064.0	576.0	-0.3531575720416922	1.6873083997547516	2752.0	0.0	318.2373046875	10428.0	-0.4282608695652174	704.0	-164.0	1.197979797979798	-530.0	-0.4610778443113773	-0.25340141428058083	232.0	-202.0	3.61027023157329	-27.0	-2.856781575210807	
9.673462871855282	1927.0	-0.4593085619987536	2088.0	1269.0	1.706599374423866	9.692213366033108	-15808.0	448.0	-0.27467811158798283	1.6088289393010422	2624.0	0.0	337.7685546875	11068.0	-0.41956521739130437	708.0	-163.0	1.2	-527.0	-0.4670658682634731	-2.1412086836255755	215.0	-74.0	1.812278932436388	95.0	-2.5793483694375086	
9.744538662199897	1917.0	-0.5485019464995682	2095.0	1263.0	1.8269001261931475	9.849172286940528	-16064.0	448.0	-0.27467811158798283	1.6088289393010422	2624.0	0.0	357.2998046875	11708.0	-0.40652173913043477	714.0	-158.0	1.2101010101010101	-538.0	-0.4451097804391218	-2.992558087508227	132.0	59.0	-0.17296444413207573	150.0	-1.3084774609500127	
9.671870397448936	1916.0	-0.48631183967228825	2090.0	1269.0	1.838843537384995	9.849172286940528	-16064.0	576.0	-0.3531575720416922	1.6873083997547516	2752.0	0.0	376.8310546875	12348.0	-0.4260869565217391	705.0	-166.0	1.1939393939393939	-529.0	-0.46307385229540926	-2.3734566168446682	176.0	81.0	-0.5191209281125281	109.0	-1.9838699965691964	
9.610910912454436	1915.0	-0.473128936560224	2089.0	1274.0	1.8504139643372548	9.652973635806253	-15744.0	576.0	-0.3531575720416922	1.8050275904353157	2944.0	0.0	396.3623046875	12988.0	-0.4173913043478261	709.0	-157.0	1.2121212121212122	-531.0	-0.4590818363273454	-3.0470414320447117	149.0	99.0	-0.7585303479541798	153.0	-1.566487760584496	
9.69711098021368	1922.0	-0.4731834200443121	2089.0	1267.0	1.766938070782416	9.692213366033108	-15808.0	448.0	-0.27467811158798283	1.648068669527897	2688.0	0.0	415.8935546875	13628.0	-0.4173913043478261	709.0	-156.0	1.2141414141414142	-541.0	-0.439121756487026	-2.876392087614749	186.0	50.0	-0.013265352964912325	142.0	-2.130931896614347	
9.830967120025056	1918.0	-0.45246506925790686	2087.0	1256.0	1.8166765867727313	9.927651747394236	-16192.0	320.0	-0.19619865113427343	1.765787860208461	2880.0	0.0	435.4248046875	14268.0	-0.4108695652173913	712.0	-157.0	1.2121212121212122	-540.0	-0.44111776447105794	-0.48967844661709636	197.0	-24.0	0.9367566701920957	-13.0	-2.3220994132524604	
9.623608809759089	1926.0	-0.5560840943031274	2096.0	1273.0	1.7171812712509447	9.692213366033108	-15808.0	576.0	-0.3531575720416922	1.6088289393010422	2624.0	0.0	454.9560546875	14908.0	-0.4217391304347826	707.0	-160.0	1.206060606060606	-528.0	-0.4650698602794412	1.4032710573720686	274.0	-40.0	1.091731551148343	-137.0	-3.5121315698893105	
9.673579225667796	1925.0	-0.4232146929767557	2085.0	1269.0	1.7310578621943797	9.809932556713672	-16000.0	448.0	-0.27467811158798283	1.6088289393010422	2624.0	0.0	474.4873046875	15548.0	-0.41304347826086957	711.0	-161.0	1.204040404040404	-542.0	-0.43712574850299407	0.5788150478252451	273.0	-64.0	1.5083254143488132	-83.0	-3.4886778843185566	
9.772203466295059	1928.0	-0.35132765677108535	2079.0	1261.0	1.6966183966494561	9.731453096259962	-15872.0	384.0	-0.23543838136112813	1.5695892090741874	2560.0	0.0	494.0185546875	16188.0	-0.40652173913043477	714.0	-162.0	1.202020202020202	-546.0	-0.42914171656686634	0.28409310189328996	267.0	-36.0	1.1053977667240824	-64.0	-3.3944759120075263	
9.527404472903125	1926.0	-0.42002163772653767	2085.0	1281.0	1.717579852448151	9.692213366033108	-15808.0	448.0	-0.27467811158798283	1.6873083997547516	2752.0	0.0	513.5498046875	16828.0	-0.4108695652173913	712.0	-162.0	1.202020202020202	-529.0	-0.46307385229540926	-0.12070773568423268	255.0	16.0	0.3466613298887925	-38.0	-3.2079183979283292	
9.612871877314351	1929.0	-0.44541035388858596	2087.0	1274.0	1.6820360610173897	9.613733905579398	-15680.0	512.0	-0.3139178418148375	1.5695892090741874	2560.0	0.0	533.0810546875	17468.0	-0.4043478260869565	715.0	-161.0	1.204040404040404	-547.0	-0.4271457085828344	-1.4019989580206307	172.0	50.0	-0.12440022505082271	46.0	-1.9327480712562957	
9.636647133383054	1927.0	-0.4829503996165301	2090.0	1272.0	1.705994798662966	9.731453096259962	-15872.0	448.0	-0.27467811158798283	1.6088289393010422	2624.0	0.0	552.6123046875	18108.0	-0.40869565217391307	713.0	-164.0	1.197979797979798	-533.0	-0.45508982035928147	0.025547136902771966	112.0	-2.0	0.5193508605043726	-46.0	-1.0344760036884193	
9.539483901892718	1930.0	-0.48026534778452656	2090.0	1280.0	1.6689054385531297	9.652973635806253	-15744.0	576.0	-0.3531575720416922	1.5303494788473329	2496.0	0.0	572.1435546875	18748.0	-0.4108695652173913	712.0	-157.0	1.2121212121212122	-533.0	-0.45508982035928147	0.7660433434425101	106.0	-25.0	0.808989720622035	-94.0	-0.9506262129021058	
9.53839138320936	1927.0	-0.554122130824097	2096.0	1280.0	1.7043005238491533	9.53525444512569	-15552.0	576.0	-0.3531575720416922	1.6088289393010422	2624.0	0.0	591.6748046875	19388.0	-0.40652173913043477	714.0	-168.0	1.1898989898989898	-541.0	-0.439121756487026	-1.3369007646669915	73.0	19.0	0.27560842000153873	43.0	-0.4276956311366001	
9.550222993117014	1928.0	-0.6028908995399448	2100.0	1279.0	1.691882959489987	9.613733905579398	-15680.0	704.0	-0.4316370324954016	1.5695892090741874	2560.0	0.0	611.2060546875	20028.0	-0.40217391304347827	716.0	-159.0	1.208080808080808	-548.0	-0.42514970059880247	-2.1495485839059296	89.0	2.0	0.5967751122428921	96.0	-0.6629151605487735	
9.573504769801401	1921.0	-0.6294328739244833	2102.0	1277.0	1.7761877069105758	9.613733905579398	-15680.0	832.0	-0.510116492949111	1.648068669527897	2688.0	0.0	630.7373046875	20668.0	-0.41304347826086957	711.0	-160.0	1.206060606060606	-533.0	-0.45508982035928147	-1.7870381069503274	133.0	-106.0	2.217502848680885	73.0	-1.3357417862308771	
9.757837757583149	1927.0	-0.5585540612003723	2096.0	1262.0	1.7064506682891285	9.652973635806253	-15744.0	704.0	-0.4316370324954016	1.6873083997547516	2752.0	0.0	650.2685546875	21308.0	-0.4152173913043478	710.0	-168.0	1.1898989898989898	-523.0	-0.47504990019960086	-0.12213422044206917	202.0	-230.0	4.002673189259314	-35.0	-2.401820482890636	
9.671639848603464	1921.0	-0.5704513890571609	2097.0	1269.0	1.7777588725472697	9.731453096259962	-15872.0	640.0	-0.39239730226854685	1.6873083997547516	2752.0	0.0	669.7998046875	21948.0	-0.40652173913043477	714.0	-169.0	1.187878787878788	-546.0	-0.42914171656686634	1.814231638101804	243.0	-296.0	4.88235033866044	-161.0	-3.0447582859627675	
9.757842075142266	1929.0	-0.5824576838821257	2098.0	1262.0	1.6821152896957334	9.809932556713672	-16000.0	640.0	-0.39239730226854685	1.5303494788473329	2496.0	0.0	689.3310546875	22588.0	-0.40652173913043477	714.0	-165.0	1.195959595959596	-533.0	-0.45508982035928147	0.648262252558887	290.0	-237.0	4.107537242648332	-86.0	-3.747927489445741	
9.85525312571454	1929.0	-0.5966176770562703	2099.0	1254.0	1.6829478002697147	9.849172286940528	-16064.0	768.0	-0.47087676272225626	1.5695892090741874	2560.0	0.0	708.8623046875	23228.0	-0.4	717.0	-162.0	1.202020202020202	-539.0	-0.44311377245508987	-0.9186392296588541	218.0	-150.0	2.8684434783549095	16.0	-2.6372014404030315	
9.843290050537467	1923.0	-0.5002800979762835	2091.0	1255.0	1.75608070193525	9.966891477621092	-16256.0	768.0	-0.47087676272225626	1.5303494788473329	2496.0	0.0	728.3935546875	23868.0	-0.4043478260869565	715.0	-168.0	1.1898989898989898	-529.0	-0.46307385229540926	-1.1900159445978935	215.0	-76.0	1.776060925296313	33.0	-2.5888602968277854	
9.819154939133426	1926.0	-0.5112626026099496	2092.0	1257.0	1.7195849474616198	9.888412017167381	-16128.0	512.0	-0.3139178418148375	1.6873083997547516	2752.0	0.0	747.9248046875	24508.0	-0.40869565217391307	713.0	-159.0	1.208080808080808	-536.0	-0.44910179640718567	-1.3738933797012893	243.0	-2.0	0.6964477379505096	44.0	-3.0128770357847365	
9.770996752578746	1928.0	-0.47323012017353044	2089.0	1261.0	1.6953873048782684	9.888412017167381	-16128.0	512.0	-0.3139178418148375	1.6088289393010422	2624.0	0.0	767.4560546875	25148.0	-0.40869565217391307	713.0	-161.0	1.204040404040404	-546.0	-0.42914171656686634	-0.03769964824773997	263.0	-34.0	1.0953760745616008	-43.0	-3.3304214826049754	
9.599956383841576	1929.0	-0.5183056135758155	2093.0	1275.0	1.6811779534857898	9.809932556713672	-16000.0	448.0	-0.27467811158798283	1.5303494788473329	2496.0	0.0	786.9873046875	25788.0	-0.4	717.0	-166.0	1.1939393939393939	-527.0	-0.4670658682634731	1.2673198078539922	270.0	-50.0	1.248685335520015	-128.0	-3.449935555492989	
9.79648083686631	1935.0	-0.447673019205942	2087.0	1259.0	1.6115603673332297	9.731453096259962	-15872.0	640.0	-0.39239730226854685	1.491109748620478	2432.0	0.0	806.5185546875	26428.0	-0.40869565217391307	713.0	-163.0	1.2	-529.0	-0.46307385229540926	-0.12907928315016615	274.0	-49.0	1.333315668581824	-37.0	-3.496808066484088	
9.820730143303308	1929.0	-0.3886448342094012	2082.0	1257.0	1.684682298874071	9.966891477621092	-16256.0	384.0	-0.23543838136112813	1.491109748620478	2432.0	0.0	826.0498046875	27068.0	-0.40869565217391307	713.0	-168.0	1.1898989898989898	-544.0	-0.4331337325349302	0.5263341078126715	242.0	-93.0	1.9279013808799865	-79.0	-3.0166701851845907	
9.63810598374042	1932.0	-0.39642650023797954	2083.0	1272.0	1.6466336623049034	9.888412017167381	-16128.0	448.0	-0.27467811158798283	1.5303494788473329	2496.0	0.0	845.5810546875	27708.0	-0.4	717.0	-166.0	1.1939393939393939	-545.0	-0.43113772455089827	1.5628427306103199	251.0	-59.0	1.351490538468091	-147.0	-3.163917400690134	
9.722842883583182	1932.0	-0.45910126041886473	2088.0	1265.0	1.646854283701522	9.731453096259962	-15872.0	512.0	-0.3139178418148375	1.5303494788473329	2496.0	0.0	865.1123046875	28348.0	-0.4043478260869565	715.0	-166.0	1.1939393939393939	-527.0	-0.4670658682634731	-1.1766607298682543	230.0	25.0	0.2700139990755818	31.0	-2.81713073110436	
9.758928117486947	1929.0	-0.47274546681992513	2089.0	1262.0	1.6832232722898022	9.927651747394236	-16192.0	576.0	-0.3531575720416922	1.5695892090741874	2560.0	0.0	884.6435546875	28988.0	-0.4043478260869565	715.0	-170.0	1.185858585858586	-522.0	-0.4770459081836328	-1.5414309696104331	159.0	72.0	-0.4524395847500914	55.0	-1.7336351199616906	
9.686016351213162	1927.0	-0.42298404133225764	2085.0	1268.0	1.7070881544241097	9.731453096259962	-15872.0	512.0	-0.3139178418148375	1.5695892090741874	2560.0	0.0	904.1748046875	29628.0	-0.39565217391304347	719.0	-171.0	1.183838383838384	-544.0	-0.4331337325349302	0.9249128307385911	157.0	-9.0	0.5890789603057945	-105.0	-1.7278803070146105	
9.672973710030083	1924.0	-0.4722141133371015	2089.0	1269.0	1.7426100056054834	9.770692826486817	-15936.0	448.0	-0.27467811158798283	1.6088289393010422	2624.0	0.0	923.7060546875	30268.0	-0.4	717.0	-162.0	1.202020202020202	-532.0	-0.45708582834331346	1.5349810304812614	142.0	-74.0	1.5120054819467192	-144.0	-1.5058441068827595	
9.697483788226364	1927.0	-0.49637173772796217	2091.0	1267.0	1.706468951830285	9.849172286940528	-16064.0	576.0	-0.3531575720416922	1.5303494788473329	2496.0	0.0	943.2373046875	30908.0	-0.40217391304347827	716.0	-160.0	1.206060606060606	-545.0	-0.43113772455089827	2.009543354977664	184.0	-109.0	2.0292649061446566	-175.0	-2.149373000089701	
9.696869637470417	1922.0	-0.49756391272480105	2091.0	1267.0	1.7666918524281787	9.809932556713672	-16000.0	448.0	-0.27467811158798283	1.6088289393010422	2624.0	0.0	962.7685546875	31548.0	-0.3934782608695652	720.0	-171.0	1.183838383838384	-533.0	-0.45508982035928147	1.4786353926703935	157.0	-122.0	2.244692793533572	-140.0	-1.7334175326339285	
9.746615980872328	1929.0	-0.48468949480593215	2090.0	1263.0	1.6829807106437962	9.888412017167381	-16128.0	576.0	-0.3531575720416922	1.5695892090741874	2560.0	0.0	982.2998046875	32188.0	-0.40217391304347827	716.0	-175.0	1.1757575757575758	-524.0	-0.4730538922155689	1.244392808487594	197.0	-133.0	2.4502482193825363	-125.0	-2.339440125803508	
