Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	
m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	no units	ms	no units	no units	local_flux	local_flux	no units	local_flux	no units	deg/s	no units	deg/s	no units	deg/s	no units	
9.651231715908132	1860.0	-0.6578911837058254	2103.0	2.511620152309974	1270.0	9.692213366033108	-15808.0	-0.5493562231759657	896.0	2.4328632740649905	3968.0	0.0	1563.140869140625	51221.0	741.0	-0.34782608695652173	1.2363636363636363	-145.0	-0.3792415169660679	-571.0	6.611189132022953	310.0	2.1454644424127642	-133.0	-4.111739267746085	-476.0	
9.701204290596397	1860.0	-0.5369735937203304	2093.0	2.5133290539567117	1266.0	9.692213366033108	-15808.0	-0.39239730226854685	640.0	2.4328632740649905	3968.0	0.0	1582.672119140625	51861.0	745.0	-0.3391304347826087	1.2343434343434343	-146.0	-0.3632734530938124	-579.0	7.302499868401111	397.0	2.0003519343335774	-123.0	-5.441846291459677	-522.0	
9.702900166137908	1863.0	-0.4021655789795374	2082.0	2.4785495145462813	1266.0	9.809932556713672	-16000.0	-0.19619865113427343	320.0	2.4328632740649905	3968.0	0.0	1602.203369140625	52501.0	747.0	-0.3347826086956522	1.2242424242424241	-151.0	-0.3932135728542915	-564.0	8.042460413800669	431.0	1.309864926102615	-79.0	-5.966356163073368	-571.0	
9.509054229864198	1868.0	-0.3360826786136757	2077.0	2.4170309203317815	1282.0	9.692213366033108	-15808.0	-0.11771919068056406	192.0	2.3151440833844266	3776.0	0.0	1621.734619140625	53141.0	746.0	-0.33695652173913043	1.2282828282828282	-149.0	-0.35928143712574856	-581.0	7.530774639757961	387.0	0.1193098952894105	1.0	-5.292037784420394	-538.0	
9.484544151667917	1865.0	-0.311925054222815	2075.0	2.45317197410698	1284.0	9.652973635806253	-15744.0	-0.15695892090741875	256.0	2.3151440833844266	3776.0	0.0	1641.265869140625	53781.0	751.0	-0.32608695652173914	1.2262626262626262	-150.0	-0.3552894211576847	-583.0	6.002479007738744	313.0	-0.3590698750614298	37.0	-4.151279542929099	-438.0	
9.53320013516603	1870.0	-0.3848592306843932	2081.0	2.392688228321924	1280.0	9.574494175352545	-15616.0	-0.11771919068056406	192.0	2.3151440833844266	3776.0	0.0	1660.797119140625	54421.0	751.0	-0.32608695652173914	1.2222222222222223	-152.0	-0.37125748502994016	-575.0	4.188351790596484	270.0	-1.3234340826827604	108.0	-3.4791458753204134	-320.0	
9.55709174504725	1866.0	-0.38630540739033936	2081.0	2.441105453738014	1278.0	9.692213366033108	-15808.0	-0.19619865113427343	320.0	2.393623543838136	3904.0	0.0	1680.328369140625	55061.0	751.0	-0.32608695652173914	1.2161616161616162	-155.0	-0.42514970059880247	-548.0	4.69663721239277	249.0	-1.461541435927777	114.0	-3.164837094557388	-353.0	
