-0.84488,10.041,0.31987,-1.0433,9.5412,0.12415,0.80713,-0.10497,0.31666,-3.529,2.0176,-1.3297
-1.1013,10.008,-0.2634,-1.3067,9.498,-0.49482,0.81689,-0.16678,0.24451,-3.0975,-0.049922,-2.6048
-0.85761,10.05,0.020211,-1.0567,9.5783,-0.19723,0.78451,-0.15472,0.21722,-2.4028,0.64255,-3.3532
-1.173,10.012,-0.33047,-1.3853,9.5402,-0.5573,0.77921,-0.17939,0.18316,-3.035,0.84044,-2.4112
-1.3298,10.008,-0.11347,-1.5468,9.5417,-0.31925,0.76246,-0.2036,0.18707,-2.5704,0.26993,-2.4042
-1.0436,9.9726,-0.7738,-1.2567,9.496,-1.034,0.79099,-0.17662,0.14039,-2.8242,0.57512,-3.7809
-1.0011,9.9953,-0.30281,-1.2074,9.527,-0.53041,0.77742,-0.15104,0.18285,-3.1009,0.89587,-3.4001
-0.73117,10.054,-0.30581,-0.93199,9.595,-0.53908,0.79631,-0.12754,0.18776,-2.445,0.27246,-2.6212
-1.0293,10.014,-0.26003,-1.2391,9.55,-0.48931,0.78888,-0.14431,0.19129,-2.5969,0.25804,-3.4194
-1.7203,9.9233,-0.098154,-1.9425,9.4622,-0.3069,0.75154,-0.2244,0.18519,-1.5993,0.42998,-3.517
