Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	
no units	m/(s^2)	m/(s^2)	no units	m/(s^2)	no units	no units	no units	ms	local_flux	no units	no units	local_flux	local_flux	no units	deg/s	no units	deg/s	no units	no units	deg/s	
1981.0	-0.7337441758731621	9.958915746017114	1259.0	0.6978649695471528	2152.0	0.0	38703.0	1181.121826171875	0.72	809.0	-629.0	-0.4433198380566802	0.340080971659919	-361.0	0.7799357699954123	-99.0	-0.9115771355970631	47.0	-190.0	0.3591518364390271	
1984.0	-0.6025706881163255	9.981026426462682	1257.0	0.6634743397203795	2141.0	0.0	39343.0	1200.653076171875	0.72	809.0	-629.0	-0.4433198380566802	0.340080971659919	-361.0	-5.627771830555131	-103.0	-1.1942330562968397	82.0	229.0	0.41770321186452897	
1985.0	-0.4237901290050849	10.001939480443902	1255.0	0.6536322136200319	2126.0	0.0	39983.0	1220.184326171875	0.7225	810.0	-626.0	-0.43724696356275305	0.3481781376518219	-365.0	-0.9787429270530663	-96.0	-2.4249899470572904	150.0	-75.0	0.29798425735005013	
1979.0	-0.602089100451316	10.02918519296364	1253.0	0.7246832947824705	2141.0	0.0	40623.0	1239.715576171875	0.7225	810.0	-626.0	-0.43724696356275305	0.3481781376518219	-365.0	1.7280929805780703	-129.0	-0.8925796733248864	43.0	-252.0	0.819676320805496	
1974.0	-0.6144851014864781	9.980061279923623	1257.0	0.7838178203667401	2142.0	0.0	41263.0	1259.246826171875	0.7225	810.0	-626.0	-0.43724696356275305	0.3481781376518219	-365.0	3.9302645664474696	-147.0	-0.0759575218308439	-16.0	-396.0	1.1040432481666849	
1973.0	-0.9000212836486244	9.997871635137548	1256.0	0.7933668584204816	2166.0	0.0	41903.0	1278.778076171875	0.7275	812.0	-629.0	-0.4433198380566802	0.33805668016194335	-360.0	3.4256002446857323	-150.0	0.3282845144459281	-41.0	-363.0	1.1541191195038272	
1974.0	-0.8645567739653263	9.972894032038806	1258.0	0.7811737586842553	2163.0	0.0	42543.0	1298.309326171875	0.7275	812.0	-629.0	-0.4433198380566802	0.33805668016194335	-360.0	0.7187643370545955	-116.0	0.4879058597147699	-44.0	-186.0	0.6340028885802689	
1980.0	-0.7694524902298109	9.95951288178082	1259.0	0.7095680218899447	2155.0	0.0	43183.0	1317.840576171875	0.7275	812.0	-629.0	-0.4433198380566802	0.33805668016194335	-360.0	-2.4468573176326656	-63.0	0.3765584548249643	-28.0	21.0	-0.18036821934924924	
1977.0	-0.5550915407802878	9.967036398161694	1258.0	0.7480066800253106	2137.0	0.0	43823.0	1337.371826171875	0.7275	812.0	-629.0	-0.4433198380566802	0.33805668016194335	-360.0	-4.9090074935005354	-7.0	0.4528652442597117	-26.0	182.0	-1.0388962363098966	
1979.0	-0.20943279256457648	10.009101695923306	1254.0	0.7282081879205311	2108.0	0.0	44463.0	1356.903076171875	0.7175	808.0	-623.0	-0.4311740890688259	0.3502024291497976	-366.0	-4.083193148799511	104.0	-0.1322196529152105	11.0	128.0	-2.7479847713335097	
1975.0	-0.06648726749201253	10.017939917465414	1253.0	0.7780071786864364	2096.0	0.0	45103.0	1376.434326171875	0.7175	808.0	-623.0	-0.4311740890688259	0.3502024291497976	-366.0	2.5997858999847074	112.0	-0.7828024200168929	36.0	-309.0	-2.877246468269526	
1973.0	-0.7571928435673827	9.995001357547434	1256.0	0.7947377372694917	2154.0	0.0	45743.0	1395.965576171875	0.7175	808.0	-623.0	-0.4311740890688259	0.3502024291497976	-366.0	6.667686190549015	61.0	-2.61444383372073	144.0	-575.0	-2.1129942158421944	
1980.0	-1.019402260371984	9.96453586756352	1259.0	0.707168983904177	2176.0	0.0	46383.0	1415.496826171875	0.72	809.0	-636.0	-0.4574898785425101	0.3319838056680162	-357.0	0.8105214864658206	97.0	-3.620494786012991	225.0	-192.0	-2.6754561370576138	
1974.0	-0.8652881879853774	9.899752630033692	1264.0	0.7797036165039526	2163.0	0.0	47023.0	1435.028076171875	0.72	809.0	-636.0	-0.4574898785425101	0.3319838056680162	-357.0	-5.383086098791865	211.0	-2.294015246136109	156.0	213.0	-4.411462478685084	
1982.0	0.0881300706136918	10.00348325184537	1254.0	0.6949268693575021	2083.0	0.0	47663.0	1454.559326171875	0.72	809.0	-636.0	-0.4574898785425101	0.3319838056680162	-357.0	-0.9787429270530663	394.0	-2.888134373657362	185.0	-75.0	-7.225444179397155	
1999.0	-0.3879442559393639	10.015098215587422	1254.0	0.4855791482583789	2123.0	0.0	48303.0	1474.090576171875	0.72	809.0	-636.0	-0.4574898785425101	0.3319838056680162	-357.0	13.870622419330175	218.0	-3.293723235477792	171.0	-1046.0	-4.528870944185375	
1991.0	-1.364192035858572	10.009367842714248	1256.0	0.572087605170398	2205.0	0.0	48943.0	1493.621826171875	0.72	809.0	-624.0	-0.4331983805668016	0.32793522267206476	-355.0	5.979507569964827	54.0	-1.3882980043229882	66.0	-530.0	-1.9933213719413427	
1978.0	-1.1862816538127927	9.943263190149302	1261.0	0.7291711219636533	2190.0	0.0	49583.0	1513.153076171875	0.72	809.0	-624.0	-0.4331983805668016	0.32793522267206476	-355.0	-13.38125095580364	136.0	-1.8933435884562777	150.0	736.0	-3.256619487748918	
1987.0	0.23157404406000065	10.062166310761969	1249.0	0.6372940064148755	2071.0	0.0	50223.0	1532.684326171875	0.72	809.0	-624.0	-0.4331983805668016	0.32793522267206476	-355.0	-8.8239792017128	335.0	-3.675439108375669	256.0	438.0	-6.327992690914968	
