Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	
m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	ms	no units	local_flux	no units	local_flux	no units	no units	local_flux	no units	deg/s	deg/s	no units	deg/s	no units	
9.604528282435329	1921.0	-1.1909228606384432	2148.0	1.7708830421697757	1274.0	9.652973635806253	-15744.0	1600.0	-0.9809932556713672	1.648068669527897	2688.0	0.0	687.896728515625	22541.0	-0.3934782608695652	720.0	1.1656565656565656	-180.0	-528.0	-0.4650698602794412	-327.0	1.0839146656416145	-3.149719594925816	220.0	5.631746404674383	-113.0	
9.544544962311669	1925.0	-1.1399770435088066	2144.0	1.722599896055498	1279.0	9.692213366033108	-15808.0	1536.0	-0.9417535254445125	1.6873083997547516	2752.0	0.0	707.427978515625	23181.0	-0.391304347826087	721.0	1.1737373737373737	-176.0	-533.0	-0.45508982035928147	-371.0	2.7168034277096345	-3.2151741948616226	215.0	6.28461903796625	-219.0	
9.519541404731072	1917.0	-1.1048213477745403	2141.0	1.8190869596057093	1281.0	9.652973635806253	-15744.0	1600.0	-0.9809932556713672	1.7265481299816063	2816.0	0.0	726.959228515625	23821.0	-0.391304347826087	721.0	1.183838383838384	-171.0	-542.0	-0.43712574850299407	-378.0	2.273201881957593	-3.1735655786622345	214.0	6.395518931750767	-190.0	
9.47053851857497	1919.0	-1.1521205897198326	2145.0	1.794027552782527	1285.0	9.574494175352545	-15616.0	1600.0	-0.9809932556713672	1.6873083997547516	2752.0	0.0	746.490478515625	24461.0	-0.3869565217391304	723.0	1.1737373737373737	-176.0	-553.0	-0.41516966067864275	-340.0	1.3341991454815025	-2.875198065007302	200.0	5.826962191054692	-129.0	
9.517852005528233	1917.0	-1.2754847965379634	2155.0	1.8173634311260467	1281.0	9.613733905579398	-15680.0	1792.0	-1.0987124463519313	1.5695892090741874	2560.0	0.0	766.021728515625	25101.0	-0.3934782608695652	720.0	1.1656565656565656	-180.0	-534.0	-0.45309381237524954	-325.0	1.4766351015469645	-2.2163159673467456	156.0	5.597400949364759	-138.0	
9.347652018833365	1916.0	-1.2113249428767834	2150.0	1.8283512225667942	1295.0	9.496014714898834	-15488.0	1728.0	-1.0594727161250765	1.6873083997547516	2752.0	0.0	785.552978515625	25741.0	-0.3891304347826087	722.0	1.1757575757575758	-175.0	-558.0	-0.4051896207584831	-271.0	4.177204638281587	-1.4568811674411775	95.0	4.749102478332013	-314.0	
9.42127270188003	1911.0	-1.1042822109368469	2141.0	1.8903988205720819	1289.0	9.496014714898834	-15488.0	1536.0	-0.9417535254445125	1.765787860208461	2880.0	0.0	805.084228515625	26381.0	-0.39565217391304347	719.0	1.1777777777777778	-174.0	-546.0	-0.42914171656686634	-177.0	2.6060093415677774	-0.6006844905890311	49.0	3.3351566366223455	-212.0	
9.482954056324758	1911.0	-1.0323718246665674	2135.0	1.891734737979232	1284.0	9.496014714898834	-15488.0	1344.0	-0.8240343347639485	1.8050275904353157	2944.0	0.0	824.615478515625	27021.0	-0.3847826086956522	724.0	1.1717171717171717	-177.0	-551.0	-0.4191616766467066	-134.0	1.5187497143426163	0.2957511739340053	-4.0	2.692036837457335	-141.0	
9.507709794823418	1916.0	-1.0560525790586925	2137.0	1.8315045239648757	1282.0	9.652973635806253	-15744.0	1280.0	-0.7847946045370937	1.7265481299816063	2816.0	0.0	844.146728515625	27661.0	-0.391304347826087	721.0	1.183838383838384	-171.0	-546.0	-0.42914171656686634	-153.0	1.7514266354722015	0.25300542111404345	-3.0	2.9786834522764574	-156.0	
9.531724234855826	1913.0	-1.0572603207652709	2137.0	1.867877169261387	1280.0	9.53525444512569	-15552.0	1472.0	-0.9025137952176578	1.6873083997547516	2752.0	0.0	863.677978515625	28301.0	-0.3782608695652174	727.0	1.1737373737373737	-176.0	-545.0	-0.43113772455089827	-241.0	0.90404562125456	0.12351448429745412	6.0	4.325560304243728	-100.0	
9.495139045229072	1908.0	-0.9967626089981747	2132.0	1.928357258338212	1283.0	9.613733905579398	-15680.0	1344.0	-0.8240343347639485	1.8050275904353157	2944.0	0.0	883.209228515625	28941.0	-0.3804347826086957	726.0	1.1777777777777778	-174.0	-537.0	-0.44710578842315374	-296.0	2.1593091035622787	0.49744069357136533	-27.0	5.149509570561336	-181.0	
9.531592769586403	1908.0	-1.0096915104011317	2133.0	1.9285925065677558	1280.0	9.652973635806253	-15744.0	1344.0	-0.8240343347639485	1.9227467811158798	3136.0	0.0	902.740478515625	29581.0	-0.3847826086956522	724.0	1.187878787878788	-169.0	-541.0	-0.439121756487026	-261.0	1.5434199691360002	0.8314644204591005	-45.0	4.623349070270617	-141.0	
9.60390333778159	1911.0	-1.1323559789308986	2143.0	1.8919443892511572	1274.0	9.574494175352545	-15616.0	1472.0	-0.9025137952176578	1.765787860208461	2880.0	0.0	922.271728515625	30221.0	-0.3804347826086957	726.0	1.1696969696969697	-178.0	-551.0	-0.4191616766467066	-233.0	-0.6392660226871544	0.9254510672816817	-40.0	4.219320416880864	1.0	
