Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	
no units	m/(s^2)	no units	m/(s^2)	m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	m/(s^2)	no units	no units	no units	ms	local_flux	no units	no units	local_flux	local_flux	no units	deg/s	no units	no units	deg/s	deg/s	no units	
1997.0	9.777782633807982	2103.0	-0.6274415539805763	0.8625877481476714	1261.0	-16064.0	9.849172286940528	-0.510116492949111	832.0	0.7063151440833844	1152.0	0.0	48814.0	1489.68505859375	-0.40217391304347827	716.0	-190.0	1.1454545454545455	-0.530938123752495	-495.0	-0.14996015520710484	-142.0	86.0	-0.9422988766287596	2.830396939955113	-33.0	
1992.0	9.764977017809047	2103.0	-0.6283875106231778	0.9226911962766777	1262.0	-16064.0	9.849172286940528	-0.4316370324954016	704.0	0.745554874310239	1216.0	0.0	49454.0	1509.21630859375	-0.391304347826087	721.0	-189.0	1.1474747474747475	-0.4990019960079841	-511.0	-0.22827337696681646	-137.0	92.0	-1.0237614737879823	2.7551344447962847	-28.0	
1992.0	9.740594087323071	2103.0	-0.6278950739147027	0.9224522913389027	1264.0	-15936.0	9.770692826486817	-0.4316370324954016	704.0	0.745554874310239	1216.0	0.0	50094.0	1528.74755859375	-0.39565217391304347	719.0	-192.0	1.1414141414141414	-0.500998003992016	-510.0	0.2224640463649125	-144.0	59.0	-0.5646387298967945	2.857090948889963	-57.0	
1994.0	9.667328942052626	2106.0	-0.6625116328112756	0.897277088755064	1270.0	-15936.0	9.770692826486817	-0.47087676272225626	768.0	0.7063151440833844	1152.0	0.0	50734.0	1548.27880859375	-0.3934782608695652	720.0	-190.0	1.1454545454545455	-0.5129740518962077	-504.0	0.15185461081619497	-161.0	35.0	-0.21024642855077524	3.116352176325299	-52.0	
1998.0	9.716224109514442	2109.0	-0.6991135052514881	0.8492072506209426	1266.0	-15872.0	9.731453096259962	-0.5493562231759657	896.0	0.745554874310239	1216.0	0.0	51374.0	1567.81005859375	-0.4	717.0	-188.0	1.1494949494949496	-0.5249500998003993	-498.0	-0.3057004398796192	-159.0	16.0	0.107673704230069	3.090509475881686	-22.0	
1999.0	9.667219064578786	2112.0	-0.7344609358559038	0.8363155330944575	1270.0	-16064.0	9.849172286940528	-0.510116492949111	832.0	0.6670754138565297	1088.0	0.0	52014.0	1587.34130859375	-0.3978260869565217	718.0	-196.0	1.1333333333333333	-0.5429141716566867	-489.0	-0.7937825092120709	-196.0	34.0	-0.15073035691408124	3.658127939160562	10.0	
1997.0	9.71573926524836	2112.0	-0.7359226792715894	0.860882503209165	1266.0	-15936.0	9.770692826486817	-0.5885959534028203	960.0	0.6670754138565297	1088.0	0.0	52654.0	1606.87255859375	-0.39565217391304347	719.0	-203.0	1.1191919191919193	-0.5708582834331338	-475.0	-1.2085636147970846	-179.0	22.0	0.06839065833534085	3.4037206171365644	37.0	
1998.0	9.70354995878493	2113.0	-0.7476282722582285	0.84859536144358	1267.0	-15936.0	9.770692826486817	-0.5885959534028203	960.0	0.627835683629675	1024.0	0.0	53294.0	1626.40380859375	-0.40869565217391307	713.0	-193.0	1.1393939393939394	-0.5508982035928145	-485.0	-1.3026045251026859	-159.0	16.0	0.17705822856159442	3.100478516733917	43.0	
1999.0	9.630403326106558	2114.0	-0.7581027734736803	0.8357109573335575	1273.0	-16000.0	9.809932556713672	-0.7063151440833844	1152.0	0.5885959534028203	960.0	0.0	53934.0	1645.93505859375	-0.3934782608695652	720.0	-198.0	1.1292929292929292	-0.5269461077844312	-497.0	-1.3965934875442685	-164.0	34.0	-0.08930703221379527	3.1774640337347586	49.0	
1994.0	9.666846256566101	2110.0	-0.7112726181722536	0.8967846520465889	1270.0	-15808.0	9.692213366033108	-0.627835683629675	1024.0	0.6670754138565297	1088.0	0.0	54574.0	1665.46630859375	-0.4043478260869565	715.0	-189.0	1.1474747474747475	-0.530938123752495	-495.0	-2.0847153735878794	-178.0	34.0	-0.04993085921131964	3.397273009249187	94.0	
1993.0	9.715368616015233	2111.0	-0.7246861729288159	0.9091839328645989	1266.0	-15936.0	9.770692826486817	-0.5493562231759657	896.0	0.7063151440833844	1152.0	0.0	55214.0	1684.99755859375	-0.391304347826087	721.0	-191.0	1.1434343434343435	-0.5049900199600799	-508.0	-2.261173909750084	-192.0	-3.0	0.5085561833200697	3.6119653512648013	106.0	
