Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Wide Range Accelerometer X	Wide Range Accelerometer X	Wide Range Accelerometer Z	Wide Range Accelerometer Z	Wide Range Accelerometer Y	Wide Range Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	
m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	no units	m/(s^2)	no units	no units	ms	local_flux	no units	local_flux	no units	no units	local_flux	no units	deg/s	deg/s	no units	deg/s	no units	
9.683396121510206	1943.0	-0.8823984422716644	2123.0	1.5096967237803367	1268.0	9.888412017167381	-16128.0	-0.745554874310239	1216.0	2304.0	1.4126302881667687	0.0	41805.0	1275.787353515625	-0.36086956521739133	735.0	1.1777777777777778	-174.0	-541.0	-0.439121756487026	-431.0	0.9951534311545446	1.7407144618988564	-110.0	7.214383066448911	-103.0	
9.732405484004982	1944.0	-0.8709546343490021	2122.0	1.4982530627134267	1264.0	9.770692826486817	-15936.0	-0.627835683629675	1024.0	2368.0	1.4518700183936235	0.0	42445.0	1295.318603515625	-0.358695652173913	736.0	1.1737373737373737	-176.0	-536.0	-0.44910179640718567	-365.0	-0.3218643547470784	1.4977183973492139	-85.0	6.223750962939106	-18.0	
9.756428559155621	1945.0	-0.9199696214190873	2126.0	1.485954950823148	1262.0	9.770692826486817	-15936.0	-0.627835683629675	1024.0	2368.0	1.4518700183936235	0.0	43085.0	1314.849853515625	-0.3760869565217391	728.0	1.1757575757575758	-175.0	-517.0	-0.48702594810379246	-288.0	-1.0273071213969298	1.1888637191725215	-58.0	5.059702729008646	27.0	
9.76801019120178	1942.0	-0.9453116374519173	2128.0	1.5219619252965342	1261.0	9.888412017167381	-16128.0	-0.7847946045370937	1280.0	2240.0	1.3733905579399142	0.0	43725.0	1334.381103515625	-0.36086956521739133	735.0	1.1777777777777778	-174.0	-528.0	-0.4650698602794412	-235.0	0.11238826486959937	0.8569266950815829	-39.0	4.242222124955867	-48.0	
9.793358492660806	1942.0	-0.8482821034384362	2120.0	1.5231857036512595	1259.0	9.849172286940528	-16064.0	-0.8240343347639485	1344.0	2176.0	1.3341508277130594	0.0	44365.0	1353.912353515625	-0.35434782608695653	738.0	1.1636363636363636	-181.0	-533.0	-0.45508982035928147	-194.0	0.09451526168782257	1.2279412080893988	-62.0	3.618826710500993	-47.0	
9.732396848886749	1940.0	-0.8231473889854952	2118.0	1.5469238199002169	1264.0	9.849172286940528	-16064.0	-0.5493562231759657	896.0	2304.0	1.4126302881667687	0.0	45005.0	1373.443603515625	-0.3717391304347826	730.0	1.185858585858586	-170.0	-524.0	-0.4730538922155689	-162.0	-0.6771523676280417	1.2861244519500221	-61.0	3.139851371585026	3.0	
9.866382295187988	1940.0	-0.8380460372223524	2119.0	1.5481146878808607	1253.0	9.966891477621092	-16256.0	-0.627835683629675	1024.0	2304.0	1.4126302881667687	0.0	45645.0	1392.974853515625	-0.3652173913043478	733.0	1.1818181818181819	-172.0	-535.0	-0.4510978043912176	-146.0	-1.083491468038924	0.7994018624583942	-26.0	2.900568754984572	29.0	
9.830889624244588	1938.0	-0.7036915424156858	2108.0	1.5731996916616622	1256.0	9.927651747394236	-16192.0	-0.5493562231759657	896.0	2304.0	1.4126302881667687	0.0	46285.0	1412.506103515625	-0.3565217391304348	737.0	1.1737373737373737	-176.0	-529.0	-0.46307385229540926	-132.0	0.9096224738865644	0.8041307760996733	-35.0	2.6677098589113246	-101.0	
9.708367297397434	1936.0	-0.7382769678927797	2111.0	1.5957249996805882	1266.0	9.888412017167381	-16128.0	-0.5493562231759657	896.0	2368.0	1.4518700183936235	0.0	46925.0	1432.037353515625	-0.3652173913043478	733.0	1.1818181818181819	-172.0	-520.0	-0.48103792415169666	-106.0	1.684270432988074	0.3912201749373564	-10.0	2.264526116962895	-152.0	
9.74614840684271	1936.0	-0.6171131595530472	2101.0	1.5973144488584383	1263.0	9.849172286940528	-16064.0	-0.4316370324954016	704.0	2432.0	1.491109748620478	0.0	47565.0	1451.568603515625	-0.3673913043478261	732.0	1.1777777777777778	-174.0	-535.0	-0.4510978043912176	-41.0	1.3560065100852838	0.7834461526659027	-32.0	1.2792156002983868	-131.0	
9.710052379041153	1934.0	-0.5437098964476033	2095.0	1.621783906753646	1266.0	9.888412017167381	-16128.0	-0.3531575720416922	576.0	2304.0	1.4126302881667687	0.0	48205.0	1471.099853515625	-0.35434782608695653	738.0	1.1676767676767676	-179.0	-525.0	-0.471057884231537	-7.0	1.6467933005107467	1.2186744113943304	-61.0	0.7591974662344363	-150.0	
9.674087816509022	1937.0	-0.5178754437062982	2093.0	1.5855380273424846	1269.0	9.809932556713672	-16000.0	-0.4316370324954016	704.0	2496.0	1.5303494788473329	0.0	48845.0	1490.631103515625	-0.3630434782608696	734.0	1.1777777777777778	-174.0	-513.0	-0.49500998003992025	-1.0	2.1493419829785685	0.9174821457423717	-43.0	0.6629172265580471	-183.0	
9.577040938831196	1938.0	-0.47909652285229687	2090.0	1.5729071550031621	1277.0	9.652973635806253	-15744.0	-0.19619865113427343	320.0	2368.0	1.4518700183936235	0.0	49485.0	1510.162353515625	-0.36086956521739133	735.0	1.1575757575757575	-184.0	-510.0	-0.500998003992016	-36.0	2.2233432130466357	0.11142868956168622	9.0	1.1944966058923474	-188.0	
9.649101529164888	1937.0	-0.5783342386990458	2098.0	1.5846835765191156	1271.0	9.770692826486817	-15936.0	-0.3531575720416922	576.0	2368.0	1.4518700183936235	0.0	50125.0	1529.693603515625	-0.3565217391304348	737.0	1.1616161616161615	-182.0	-525.0	-0.471057884231537	2.0	0.6516291029898476	0.06402781736656094	21.0	0.6322669789320787	-86.0	
9.685331181015423	1945.0	-0.7112581235095057	2109.0	1.4873310920208418	1268.0	9.652973635806253	-15744.0	-0.4316370324954016	704.0	2240.0	1.3733905579399142	0.0	50765.0	1549.224853515625	-0.3695652173913044	731.0	1.185858585858586	-170.0	-524.0	-0.4730538922155689	-23.0	0.4360644131303193	-0.38595311813827915	51.0	1.0146507627128034	-72.0	
9.584776198442063	1942.0	-0.9781891011590881	2131.0	1.5198008107318655	1276.0	9.731453096259962	-15872.0	-0.627835683629675	1024.0	2304.0	1.4126302881667687	0.0	51405.0	1568.756103515625	-0.3673913043478261	732.0	1.1797979797979798	-173.0	-534.0	-0.45309381237524954	-38.0	-0.12487132605622063	0.07874514271958508	22.0	1.2483970022339463	-35.0	
9.682073053981378	1945.0	-1.0403947746961073	2136.0	1.4840071442386353	1268.0	9.809932556713672	-16000.0	-0.8240343347639485	1344.0	2176.0	1.3341508277130594	0.0	52045.0	1588.287353515625	-0.358695652173913	736.0	1.1656565656565656	-180.0	-532.0	-0.45708582834331346	-116.0	-0.07637617009816312	0.6725950695514298	-21.0	2.4342238377466088	-37.0	
